customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
CUST-3065,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.37,2503.13,No,Yes,No,Yes,Yes,No,Yes,0
CUST-3066,Male,0,No,No,42,No,Fiber optic,One year,No,Mailed check,68.36,2728.5,No phone service,No,Yes,No,Yes,Yes,Yes,0
CUST-3067,Male,0,Yes,No,11,Yes,Fiber optic,Two year,No,Electronic check,74.91,758.06,Yes,Yes,No,No,Yes,No,No,0
CUST-3068,Female,0,No,Yes,31,No,DSL,Month-to-month,No,Mailed check,107.76,2764.57,No phone service,No,Yes,No,No,No,Yes,1
CUST-3069,Female,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),96.39,1894.05,No,Yes,No,No,No,No,No,1
CUST-3070,Male,0,No,No,66,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.45,2825.4,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3071,Female,0,No,Yes,67,Yes,DSL,Two year,Yes,Mailed check,28.73,1800.67,No,No,Yes,No,No,No,No,0
CUST-3072,Male,0,No,Yes,16,Yes,DSL,Two year,Yes,Electronic check,47.77,708.28,No,No,Yes,Yes,Yes,No,No,0
CUST-3073,Male,0,Yes,No,18,Yes,Fiber optic,One year,Yes,Electronic check,31.57,615.7,Yes,No,Yes,Yes,Yes,Yes,No,1
CUST-3074,Male,1,Yes,No,3,Yes,DSL,Month-to-month,Yes,Credit card (automatic),114.17,370.86,No,No,No,No,Yes,Yes,No,0
CUST-3075,Female,0,No,No,16,Yes,Fiber optic,One year,No,Mailed check,56.71,923.13,No,No,Yes,Yes,Yes,No,No,0
CUST-3076,Female,0,Yes,No,63,Yes,Fiber optic,One year,No,Credit card (automatic),35.66,2686.11,Yes,No,No,No,Yes,No,No,0
CUST-3077,Male,1,Yes,No,21,Yes,DSL,Month-to-month,No,Credit card (automatic),80.8,1398.24,Yes,Yes,Yes,Yes,Yes,No,No,1
CUST-3078,Male,0,No,No,65,No,Fiber optic,Month-to-month,Yes,Mailed check,58.27,3299.35,No phone service,Yes,No,No,Yes,Yes,No,0
CUST-3079,Male,0,Yes,No,41,Yes,Fiber optic,One year,Yes,Credit card (automatic),40.16,1703.18,No,No,No,Yes,No,Yes,No,0
CUST-3080,Male,1,Yes,No,44,Yes,DSL,Two year,No,Electronic check,24.05,894.76,No,No,No,No,No,No,Yes,0
CUST-3081,Male,0,Yes,Yes,10,Yes,No,Two year,No,Electronic check,27.54,315.8,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3082,Female,0,Yes,No,52,Yes,DSL,One year,No,Electronic check,74.86,3528.27,Yes,No,Yes,No,Yes,No,No,0
CUST-3083,Male,0,No,No,59,Yes,Fiber optic,Two year,Yes,Electronic check,93.66,5131.88,Yes,Yes,Yes,Yes,No,Yes,No,0
CUST-3084,Female,0,No,No,28,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),111.29,2887.76,No,No,No,No,No,Yes,No,1
CUST-3085,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.09,1737.54,Yes,Yes,Yes,No,No,Yes,Yes,1
CUST-3086,Female,1,Yes,No,4,No,DSL,Two year,Yes,Electronic check,83.85,332.62,No phone service,Yes,No,Yes,No,Yes,No,0
CUST-3087,Female,0,No,No,24,Yes,No,Month-to-month,Yes,Electronic check,42.57,1145.93,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3088,Female,0,Yes,Yes,33,Yes,No,Month-to-month,Yes,Mailed check,45.82,1778.35,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3089,Female,0,No,No,11,No,Fiber optic,Two year,Yes,Mailed check,60.22,657.3,No phone service,Yes,Yes,Yes,No,No,Yes,0
CUST-3090,Female,0,No,No,27,Yes,DSL,Two year,No,Credit card (automatic),105.56,2653.32,No,No,Yes,No,Yes,No,No,0
CUST-3091,Female,0,No,Yes,5,Yes,No,Two year,Yes,Bank transfer (automatic),62.0,345.03,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3092,Male,0,No,Yes,18,Yes,No,Month-to-month,No,Electronic check,42.33,723.42,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3093,Female,0,Yes,No,11,Yes,Fiber optic,One year,Yes,Electronic check,110.66,1421.24,Yes,No,No,No,No,Yes,Yes,0
CUST-3094,Male,0,Yes,No,24,Yes,DSL,Month-to-month,No,Bank transfer (automatic),59.6,1158.16,No,No,No,Yes,No,Yes,Yes,1
CUST-3095,Female,0,No,Yes,12,Yes,DSL,Month-to-month,Yes,Electronic check,26.24,313.59,Yes,Yes,No,No,No,Yes,No,1
CUST-3096,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Yes,Credit card (automatic),73.07,170.57,No,No,No,Yes,Yes,No,Yes,1
CUST-3097,Male,0,Yes,Yes,23,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),81.21,1654.47,Yes,No,No,Yes,No,Yes,Yes,1
CUST-3098,Female,0,Yes,No,7,Yes,DSL,Month-to-month,No,Mailed check,114.27,813.78,No,Yes,No,No,Yes,No,No,1
CUST-3099,Male,0,Yes,No,44,Yes,No,Two year,Yes,Bank transfer (automatic),99.31,4719.81,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3100,Male,0,No,Yes,71,Yes,Fiber optic,Month-to-month,No,Electronic check,28.41,2364.66,No,No,No,No,Yes,No,No,1
CUST-3101,Male,0,No,Yes,0,Yes,DSL,Month-to-month,No,Mailed check,69.7,0.0,No,No,Yes,Yes,No,No,No,0
CUST-3102,Male,0,Yes,No,2,No,Fiber optic,One year,No,Mailed check,61.88,111.4,No phone service,Yes,No,No,No,No,No,1
CUST-3103,Female,1,Yes,No,64,Yes,DSL,Two year,Yes,Mailed check,57.79,3008.71,No,Yes,No,No,No,Yes,Yes,0
CUST-3104,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,32.3,447.89,No,No,Yes,Yes,No,No,No,1
CUST-3105,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,No,Mailed check,55.97,3219.69,Yes,Yes,No,No,No,No,Yes,0
CUST-3106,Female,0,No,No,19,Yes,DSL,Month-to-month,No,Credit card (automatic),65.49,1476.21,No,No,No,No,Yes,No,Yes,0
CUST-3107,Female,0,No,No,2,Yes,DSL,One year,Yes,Mailed check,40.25,95.28,Yes,No,No,No,No,No,No,0
CUST-3108,Male,0,No,No,60,Yes,Fiber optic,Month-to-month,No,Electronic check,76.12,3683.28,No,No,No,No,Yes,No,No,1
CUST-3109,Female,0,No,No,14,Yes,Fiber optic,One year,Yes,Electronic check,40.49,619.03,Yes,No,Yes,Yes,No,No,No,0
CUST-3110,Male,0,No,No,58,Yes,Fiber optic,Month-to-month,No,Mailed check,30.44,1788.69,No,Yes,Yes,Yes,No,Yes,No,0
CUST-3111,Male,1,Yes,Yes,53,Yes,No,One year,No,Mailed check,117.14,6448.87,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3112,Female,1,No,No,59,Yes,Fiber optic,One year,Yes,Mailed check,87.43,5390.68,No,No,No,No,No,No,No,0
CUST-3113,Female,0,Yes,No,36,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),78.03,3108.66,No,No,No,No,Yes,No,Yes,0
CUST-3114,Female,0,No,Yes,20,Yes,No,Month-to-month,No,Credit card (automatic),51.16,1067.0,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3115,Male,0,No,No,22,Yes,DSL,One year,Yes,Mailed check,39.19,974.07,Yes,Yes,No,No,No,Yes,Yes,0
CUST-3116,Male,0,No,Yes,17,Yes,DSL,Two year,Yes,Electronic check,31.47,634.54,Yes,No,No,Yes,Yes,Yes,No,0
CUST-3117,Female,0,Yes,No,16,Yes,No,Month-to-month,No,Mailed check,24.54,331.17,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3118,Female,0,No,No,30,Yes,No,Month-to-month,Yes,Electronic check,88.57,2243.5,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3119,Female,0,Yes,No,63,Yes,DSL,Month-to-month,Yes,Electronic check,46.01,2396.32,Yes,No,No,Yes,Yes,Yes,Yes,1
CUST-3120,Female,0,Yes,No,47,Yes,No,Month-to-month,Yes,Credit card (automatic),50.22,2609.66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3121,Male,0,Yes,Yes,25,Yes,DSL,Two year,Yes,Mailed check,34.43,868.86,No,No,No,Yes,No,No,Yes,0
CUST-3122,Female,0,Yes,No,21,Yes,No,One year,Yes,Credit card (automatic),30.02,747.06,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3123,Male,0,Yes,No,44,Yes,DSL,Month-to-month,Yes,Credit card (automatic),68.0,2943.53,Yes,No,Yes,No,No,No,Yes,1
CUST-3124,Male,0,No,Yes,35,Yes,DSL,Two year,Yes,Mailed check,91.37,3811.03,No,Yes,Yes,Yes,Yes,No,No,0
CUST-3125,Female,0,No,No,63,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),117.84,7751.67,No phone service,No,No,No,No,No,Yes,1
CUST-3126,Female,0,Yes,Yes,34,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.37,1884.56,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3127,Female,1,Yes,No,26,Yes,No,Month-to-month,No,Electronic check,84.97,2187.9,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3128,Male,0,No,No,67,Yes,No,Month-to-month,No,Mailed check,29.91,1698.91,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3129,Female,0,No,No,16,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),74.1,992.38,Yes,Yes,No,Yes,No,No,Yes,0
CUST-3130,Female,0,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),70.32,4510.93,No,Yes,Yes,No,No,No,Yes,0
CUST-3131,Male,0,No,No,10,Yes,DSL,Two year,No,Credit card (automatic),21.47,197.01,No,Yes,Yes,No,No,Yes,Yes,0
CUST-3132,Female,0,No,Yes,4,No,DSL,Month-to-month,Yes,Bank transfer (automatic),66.79,277.36,No phone service,No,Yes,Yes,Yes,No,No,0
CUST-3133,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,68.04,4572.29,No,No,Yes,No,No,No,No,0
CUST-3134,Female,0,Yes,No,56,Yes,Fiber optic,One year,Yes,Electronic check,55.64,2894.8,Yes,No,Yes,No,No,Yes,No,0
CUST-3135,Male,0,No,No,13,Yes,No,Two year,Yes,Electronic check,75.89,840.73,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3136,Female,0,Yes,No,71,Yes,DSL,Month-to-month,No,Electronic check,22.83,1713.32,No,No,Yes,Yes,No,Yes,No,0
CUST-3137,Female,0,No,No,0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.12,0.0,No,Yes,Yes,Yes,No,No,Yes,1
CUST-3138,Male,0,Yes,No,15,Yes,No,Month-to-month,No,Bank transfer (automatic),70.56,1137.09,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3139,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,No,Mailed check,21.48,488.85,Yes,No,Yes,No,No,Yes,Yes,0
CUST-3140,Female,0,No,Yes,48,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),117.12,5170.79,No,Yes,No,No,Yes,No,No,0
CUST-3141,Male,0,Yes,No,41,No,Fiber optic,Month-to-month,Yes,Mailed check,56.62,1863.14,No phone service,No,No,No,No,No,No,0
CUST-3142,Male,0,No,No,69,Yes,No,Month-to-month,Yes,Electronic check,117.42,9357.22,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3143,Male,0,No,Yes,65,Yes,DSL,Two year,Yes,Mailed check,36.37,2498.08,Yes,Yes,No,No,No,No,Yes,0
CUST-3144,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,21.26,896.03,Yes,No,Yes,No,No,No,No,0
CUST-3145,Female,1,No,No,8,Yes,DSL,One year,No,Credit card (automatic),89.95,718.75,Yes,No,No,No,No,Yes,No,1
CUST-3146,Female,0,Yes,Yes,68,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.27,7266.19,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3147,Male,0,No,No,39,Yes,DSL,Month-to-month,Yes,Electronic check,26.05,894.42,Yes,Yes,Yes,No,No,Yes,No,0
CUST-3148,Male,0,Yes,No,55,No,Fiber optic,One year,Yes,Bank transfer (automatic),92.17,5553.47,No phone service,No,No,No,Yes,No,No,0
CUST-3149,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,25.21,82.98,No,No,No,Yes,Yes,Yes,No,1
CUST-3150,Male,1,Yes,Yes,55,Yes,Fiber optic,Month-to-month,No,Mailed check,98.04,4446.54,Yes,No,No,Yes,No,Yes,Yes,0
CUST-3151,Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,Yes,Electronic check,76.67,4813.55,No,No,Yes,Yes,No,Yes,Yes,0
CUST-3152,Female,0,Yes,Yes,4,Yes,DSL,Two year,Yes,Bank transfer (automatic),96.82,384.9,No,No,No,Yes,No,No,No,1
CUST-3153,Male,0,No,No,68,Yes,DSL,One year,Yes,Mailed check,55.58,3920.9,Yes,No,No,No,No,No,No,0
CUST-3154,Male,0,No,No,51,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.24,5646.63,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3155,Male,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Yes,Electronic check,48.67,4198.86,No,Yes,No,No,No,No,No,0
CUST-3156,Female,1,Yes,No,32,No,No,Month-to-month,No,Bank transfer (automatic),46.71,1459.33,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3157,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),114.79,2371.78,Yes,Yes,No,Yes,No,No,No,1
CUST-3158,Female,0,Yes,No,14,Yes,DSL,Month-to-month,Yes,Mailed check,30.59,396.09,No,Yes,Yes,Yes,No,No,No,1
CUST-3159,Male,1,Yes,No,64,Yes,DSL,One year,No,Credit card (automatic),77.8,3997.09,Yes,No,No,Yes,Yes,No,No,0
CUST-3160,Female,0,No,No,70,Yes,DSL,Two year,Yes,Electronic check,75.94,4818.93,No,Yes,Yes,No,No,No,Yes,0
CUST-3161,Male,0,Yes,No,22,Yes,No,Two year,No,Bank transfer (automatic),42.04,768.87,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3162,Female,0,Yes,No,5,Yes,Fiber optic,Two year,No,Electronic check,50.12,243.07,Yes,No,No,Yes,Yes,No,Yes,0
CUST-3163,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,47.05,2582.8,No,Yes,Yes,No,No,No,No,1
CUST-3164,Male,0,No,Yes,25,No,No,One year,Yes,Electronic check,103.28,2549.3,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3165,Male,0,Yes,No,11,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),57.4,749.96,No,Yes,No,No,No,No,No,0
CUST-3166,Female,0,No,No,1,Yes,No,Two year,Yes,Bank transfer (automatic),54.3,44.19,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3167,Male,0,No,Yes,31,Yes,DSL,Month-to-month,Yes,Mailed check,82.24,2528.89,No,No,No,No,No,No,No,1
CUST-3168,Female,0,Yes,No,49,Yes,No,Two year,Yes,Electronic check,68.05,2906.93,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3169,Female,0,Yes,Yes,60,Yes,No,One year,Yes,Bank transfer (automatic),61.06,3918.95,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3170,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.55,975.2,No,No,No,No,Yes,No,No,1
CUST-3171,Male,0,Yes,No,67,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),59.72,3606.86,Yes,No,No,No,No,No,Yes,1
CUST-3172,Male,0,Yes,Yes,33,Yes,No,Month-to-month,Yes,Electronic check,40.58,1108.68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3173,Female,0,Yes,No,7,No,Fiber optic,One year,Yes,Electronic check,92.81,727.55,No phone service,No,No,No,Yes,No,Yes,1
CUST-3174,Male,0,Yes,No,7,Yes,DSL,Month-to-month,No,Bank transfer (automatic),25.07,141.95,No,No,No,No,Yes,No,Yes,0
CUST-3175,Female,0,No,Yes,14,Yes,No,Month-to-month,No,Credit card (automatic),118.72,1907.55,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3176,Female,0,No,No,4,Yes,Fiber optic,Two year,Yes,Electronic check,78.21,313.5,Yes,No,Yes,Yes,No,No,No,0
CUST-3177,Male,0,No,No,18,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),39.99,727.32,No,No,No,Yes,Yes,Yes,Yes,0
CUST-3178,Male,0,No,Yes,8,Yes,DSL,One year,No,Electronic check,38.17,275.95,Yes,No,No,No,No,Yes,No,1
CUST-3179,Male,0,No,No,56,Yes,DSL,One year,No,Credit card (automatic),45.76,2441.49,No,Yes,No,Yes,No,No,No,0
CUST-3180,Male,0,No,No,53,Yes,Fiber optic,One year,No,Mailed check,106.62,4890.7,No,No,Yes,No,No,No,No,0
CUST-3181,Male,0,Yes,Yes,28,Yes,Fiber optic,Two year,No,Bank transfer (automatic),101.33,3358.05,Yes,Yes,No,Yes,No,No,No,0
CUST-3182,Male,0,Yes,No,18,Yes,No,Two year,No,Electronic check,32.78,610.49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3183,Female,1,No,Yes,45,Yes,Fiber optic,Two year,No,Credit card (automatic),78.55,2835.62,No,No,No,Yes,No,Yes,No,0
CUST-3184,Female,0,Yes,Yes,61,Yes,No,Month-to-month,Yes,Mailed check,109.8,5489.38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST-3185,Female,0,Yes,No,59,Yes,DSL,Month-to-month,Yes,Electronic check,91.93,5064.9,No,No,No,No,Yes,No,Yes,1
CUST-3186,Male,0,No,Yes,4,Yes,DSL,Two year,No,Bank transfer (automatic),77.29,326.67,No,Yes,No,Yes,Yes,No,No,0
CUST-3187,Female,0,No,No,32,No,Fiber optic,Two year,Yes,Electronic check,39.22,1248.6,No phone service,No,No,No,Yes,Yes,Yes,0
CUST-3188,Female,0,No,No,54,Yes,DSL,One year,No,Electronic check,113.07,7184.83,No,No,Yes,No,Yes,No,No,0
CUST-3189,Female,0,Yes,Yes,18,Yes,Fiber optic,One year,Yes,Electronic check,107.88,1861.56,Yes,Yes,Yes,Yes,No,No,No,0
CUST-3190,Female,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,50.53,853.24,No,Yes,Yes,Yes,Yes,No,Yes,0
CUST-3191,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),68.27,2380.0,Yes,No,Yes,Yes,No,No,No,0
CUST-3192,Male,0,Yes,No,21,Yes,DSL,Month-to-month,Yes,Mailed check,26.47,574.12,Yes,Yes,No,No,No,Yes,No,1
CUST-3193,Male,0,Yes,No,38,Yes,DSL,Two year,Yes,Mailed check,81.71,3220.52,No,Yes,Yes,No,Yes,No,Yes,0
CUST-3194,Female,0,No,Yes,26,No,DSL,Two year,Yes,Credit card (automatic),23.72,734.9,No phone service,Yes,No,No,Yes,No,Yes,0
CUST-3195,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),109.3,4839.76,No,No,No,No,Yes,No,No,1
CUST-3196,Female,0,No,No,27,Yes,DSL,Month-to-month,Yes,Electronic check,106.73,2724.16,Yes,Yes,Yes,Yes,Yes,No,Yes,1
CUST-3197,Male,0,No,Yes,51,Yes,No,Month-to-month,Yes,Electronic check,46.54,2463.28,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3198,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.83,5127.83,No,No,No,No,Yes,No,Yes,1
CUST-3199,Female,1,Yes,No,38,Yes,No,Month-to-month,No,Bank transfer (automatic),62.41,2011.66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3200,Male,1,Yes,No,17,No,Fiber optic,Two year,No,Mailed check,103.21,1546.24,No phone service,No,Yes,No,No,No,Yes,0
CUST-3201,Male,0,No,No,21,Yes,No,Two year,Yes,Credit card (automatic),24.43,571.89,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3202,Female,0,No,Yes,67,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.07,4719.98,Yes,No,Yes,Yes,No,No,Yes,1
CUST-3203,Male,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),58.19,659.86,Yes,No,No,No,No,No,No,0
CUST-3204,Male,0,No,Yes,63,Yes,DSL,Two year,Yes,Electronic check,44.42,2877.32,No,Yes,Yes,Yes,No,No,Yes,0
CUST-3205,Female,0,Yes,No,70,Yes,No,One year,Yes,Mailed check,39.28,3105.18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
CUST-3206,Male,0,No,Yes,56,Yes,DSL,One year,No,Credit card (automatic),86.24,4360.08,Yes,No,Yes,No,No,Yes,Yes,0
CUST-3207,Male,1,No,No,34,No,DSL,Two year,Yes,Bank transfer (automatic),38.54,1096.54,No phone service,No,Yes,No,No,Yes,No,0
CUST-3208,Female,0,Yes,No,36,Yes,DSL,Month-to-month,No,Bank transfer (automatic),81.79,2945.15,No,Yes,Yes,No,No,No,Yes,1
CUST-3209,Male,0,Yes,Yes,49,No,DSL,Two year,Yes,Electronic check,57.42,3078.35,No phone service,No,No,No,Yes,No,Yes,0
CUST-3210,Male,0,Yes,No,29,Yes,DSL,One year,Yes,Credit card (automatic),42.63,1371.0,Yes,Yes,No,Yes,No,No,Yes,0
CUST-3211,Female,0,Yes,No,16,No,Fiber optic,One year,No,Electronic check,97.01,1313.65,No phone service,No,No,No,Yes,Yes,Yes,0
CUST-3212,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Yes,Electronic check,54.82,1772.29,No,No,No,Yes,No,No,No,1
CUST-3213,Female,0,No,Yes,15,Yes,Fiber optic,Two year,No,Mailed check,19.75,248.26,Yes,No,No,No,Yes,No,No,0
